kind,subject,session,file,q_no,answer
answer_text,827,,827_AIR_CON_REFRI_MS.md,35,Explain current type starting relay with a neat sketch. Where it is commonly used. (3)
answer_text,827,,827_AIR_CON_REFRI_MS.md,39,Write the names of different refrigerant control devices. Give advantages and (5)
answer_text,827,,827_AIR_CON_REFRI_MS.md,40,Where and why a high pressure cut-out is used? Explain the working of a H.P. cut-out with (5)
answer_text,827,,827_AIR_CON_REFRI_MS.md,41,What are the different commercial applications of refrigeration? Draw a layout of an Ice- (5)
answer_text,827,,827_AIR_CON_REFRI_MS.md,42,What is an Air-conditioning system? Give classification of Air-conditioning systems. (5)
mcq_key,802,,802_INFORMATION_TECHNOLOGY_MS.md,42,A
answer_text,802,,802_INFORMATION_TECHNOLOGY_MS.md,4,"In _____________ form of business, the finished product can be directly sold to the customer. (1)"
answer_text,802,,802_INFORMATION_TECHNOLOGY_MS.md,5,Green building offers a chance to be part of the solution to ________________. (1)
answer_text,802,,802_INFORMATION_TECHNOLOGY_MS.md,6,Music is one of the source of __________________________. (1)
answer_text,802,,802_INFORMATION_TECHNOLOGY_MS.md,7,Explain the any two types of Verbal Phrases with the help of suitable examples. (2)
answer_text,802,,802_INFORMATION_TECHNOLOGY_MS.md,8,What is the source of self motivation? (2)
answer_text,802,,802_INFORMATION_TECHNOLOGY_MS.md,9,Write down the steps to insert picture from file. (2)
answer_text,802,,802_INFORMATION_TECHNOLOGY_MS.md,10,Differentiate between Manufacturing business and trading business. (2)
answer_text,802,,802_INFORMATION_TECHNOLOGY_MS.md,19,Which of the following is not an example of eGovernance? (1)
answer_text,802,,802_INFORMATION_TECHNOLOGY_MS.md,20,What are webinars? (1)
answer_text,802,,802_INFORMATION_TECHNOLOGY_MS.md,21,Finding of Bugs and Fixing them happens in ___________ . (1)
answer_text,802,,802_INFORMATION_TECHNOLOGY_MS.md,22,Choose the correct sequence to be followed while buying online. (1)
answer_text,802,,802_INFORMATION_TECHNOLOGY_MS.md,23,Predict the output of the following expression of the initial value of x is 5. (1)
answer_text,802,,802_INFORMATION_TECHNOLOGY_MS.md,29,Rewrite the following code using WHILE loop: (2)
answer_text,802,,802_INFORMATION_TECHNOLOGY_MS.md,30,Explain important phases of Web Application Development. (2)
answer_text,802,,802_INFORMATION_TECHNOLOGY_MS.md,31,What is the purpose of group by command? How is it different from Order by command? (3)
answer_text,802,,802_INFORMATION_TECHNOLOGY_MS.md,36,How are exceptions handled in Java? Explain with the help of a suitable example. (3)
answer_text,802,,802_INFORMATION_TECHNOLOGY_MS.md,37,State the potential areas of Work Integrated Learning in the field of education. (3)
answer_text,802,,802_INFORMATION_TECHNOLOGY_MS.md,1,Requirement Definition Phase: In this phase problem is identified for which the web
mcq_key,837,,837_FASHION_STUDIES_MS.md,29,A
mcq_key,837,,837_FASHION_STUDIES_MS.md,38,A
answer_text,837,,837_FASHION_STUDIES_MS.md,4,Explain any one value which makes an entrepreneur successful. (1)
answer_text,837,,837_FASHION_STUDIES_MS.md,5,Who conducts audit to determine energy efficiency in building/home? (1)
answer_text,837,,837_FASHION_STUDIES_MS.md,6,Self-motivation is important because (1)
answer_text,837,,837_FASHION_STUDIES_MS.md,7,What is the difference between Verbal and Non- Verbal Communication? (2)
answer_text,837,,837_FASHION_STUDIES_MS.md,8,What is influence of personality? Explain it. (2)
answer_text,837,,837_FASHION_STUDIES_MS.md,9,Write down the correct formula to calculate maximum marks of a student in a class. (2)
answer_text,837,,837_FASHION_STUDIES_MS.md,17,The concept of ________ ________ was introduced in corporate industry of US to relax on (1)
answer_text,837,,837_FASHION_STUDIES_MS.md,19,Give any two examples of shaped edges. (1)
answer_text,837,,837_FASHION_STUDIES_MS.md,20,An extension marked on shirt placket is: (1)
answer_text,837,,837_FASHION_STUDIES_MS.md,21,What are thermoplastic fibres? (1)
answer_text,837,,837_FASHION_STUDIES_MS.md,22,Greek Himation is a part of which category of clothes: (1)
answer_text,837,,837_FASHION_STUDIES_MS.md,23,The transfer of significant pattern notations to fabric is called as __________. (1)
answer_text,837,,837_FASHION_STUDIES_MS.md,24,"Discuss any two examples to support given statement, ‘History has instances where the (2)"
answer_text,837,,837_FASHION_STUDIES_MS.md,30,Suppose you have been asked to preshrink two fabrics with different cleaning requirements (2)
answer_text,837,,837_FASHION_STUDIES_MS.md,31,Explain the term ‘off shore manufacturing’. (2)
answer_text,837,,837_FASHION_STUDIES_MS.md,32,What are the benefits of applying underlining to a fabric? (2)
answer_text,837,,837_FASHION_STUDIES_MS.md,33,How will you take following measurements on a dress form? (3)
answer_text,837,,837_FASHION_STUDIES_MS.md,37,"Differentiate between clothing needs and preferences of new born, toddlers and teens. (3)"
answer_text,837,,837_FASHION_STUDIES_MS.md,39,Write steps of construction to prepare bias strip. (3)
answer_text,837,,837_FASHION_STUDIES_MS.md,43,Apparel fit is a complex issue but of a great importance for judging perfect clothing (5)
answer_text,837,,837_FASHION_STUDIES_MS.md,44,"By using measurement method, how will you convert two dart skirt into one dart skirt? (5)"
answer_text,829,,829_TEXTILE_DESIGN_MS.md,4,State how is adding substitutes important for the growth of any business? (1)
answer_text,829,,829_TEXTILE_DESIGN_MS.md,5,What do you mean by the term ‘prosumers’? (1)
answer_text,829,,829_TEXTILE_DESIGN_MS.md,6,Music is the language of – (1)
answer_text,829,,829_TEXTILE_DESIGN_MS.md,7,Explain any two types of sentences. (2)
answer_text,829,,829_TEXTILE_DESIGN_MS.md,8,Write in short about borderline. (2)
answer_text,829,,829_TEXTILE_DESIGN_MS.md,9,Explain conditional formatting with example? (2)
answer_text,829,,829_TEXTILE_DESIGN_MS.md,26,Write short note on Acid dyes. (2)
answer_text,829,,829_TEXTILE_DESIGN_MS.md,27,What are the specific features of Warp Print? (2)
answer_text,829,,829_TEXTILE_DESIGN_MS.md,28,Write short note on dot print and illustrate also. (2)
answer_text,829,,829_TEXTILE_DESIGN_MS.md,29,What are the precautions to be taken while doing Etching Technique? (2)
answer_text,829,,829_TEXTILE_DESIGN_MS.md,30,What are the different styles of motifs used in Kantha? (2)
answer_text,829,,829_TEXTILE_DESIGN_MS.md,34,Write a note on Animal prints and illustrate it. (3)
answer_text,829,,829_TEXTILE_DESIGN_MS.md,35,What are the differences between pigments and dyes ? (3)
answer_text,829,,829_TEXTILE_DESIGN_MS.md,36,"Write Dry Brush Technique in relevance to material required, steps, precautions and (3)"
answer_text,829,,829_TEXTILE_DESIGN_MS.md,39,Describe Bhandhani of Gujrat. What are the different textiles from Gujrat? (5)
answer_text,829,,829_TEXTILE_DESIGN_MS.md,40,What are different Block Printed Textiles of Rajasthan? Describe each of them with (5)
answer_text,829,,829_TEXTILE_DESIGN_MS.md,42,"Describe Phulkari in respect of Region, Technique, Motifs, style of embroidery and End (5)"
answer_text,811,,811_BANKING_MS.md,6,An _____determines what business activity an entrepreneur would take up to make (1)
answer_text,811,,811_BANKING_MS.md,7,State two points of difference between hearing and listening. (2)
answer_text,811,,811_BANKING_MS.md,8,List any two points of importance of self motivation. (2)
answer_text,811,,811_BANKING_MS.md,9,How can we reduce greenhouse gas emission by making some changes in our daily (2)
answer_text,811,,811_BANKING_MS.md,10,Briefly explain any two components of calc screen? (2)
answer_text,811,,811_BANKING_MS.md,11,"What values does a successful entrepreneur have? Write any two values, with examples? (2)"
answer_text,811,,811_BANKING_MS.md,14,Officers holding keys to the Drill door of the vault are called vault _____.( custodian) (1)
answer_text,811,,811_BANKING_MS.md,27,"Vishal invested Rs. 50,000 for 3 years @10% p.a. compounded annually. Find the total (2)"
answer_text,811,,811_BANKING_MS.md,31,State the difference between Bank Guarantee and letter of credit. (3)
answer_text,811,,811_BANKING_MS.md,39,What is ATM? What purpose does it serve? State any three uses of ATM.(1+2+2) (5)
answer_text,811,,811_BANKING_MS.md,40,Explain the need for adopting security measures for the protection of Bank property. State (5)
answer_text,811,,811_BANKING_MS.md,41,What are the tools used by RBI to control inflation? (5)
answer_text,811,,811_BANKING_MS.md,1,"Team building activities,2 Big and positive idea"
answer_text,831,,831_SALESMANSHIP_MS.md,8,Different kinds of Non-verbal communication:- (2)
answer_text,831,,831_SALESMANSHIP_MS.md,9,S:- Specific (2)
answer_text,831,,831_SALESMANSHIP_MS.md,11,Energy Auditors conduct hands-on tests in order to determine the source of poor (2)
answer_text,831,,831_SALESMANSHIP_MS.md,12,Production (1)
answer_text,831,,831_SALESMANSHIP_MS.md,13,Sales planning (1)
answer_text,831,,831_SALESMANSHIP_MS.md,14,Store based retailing (1)
answer_text,831,,831_SALESMANSHIP_MS.md,15,Sales Quota (1)
answer_text,831,,831_SALESMANSHIP_MS.md,16,Administrative Tasks (1)
answer_text,831,,831_SALESMANSHIP_MS.md,17,Sales Forecasting (1)
answer_text,831,,831_SALESMANSHIP_MS.md,18,India (1)
answer_text,831,,831_SALESMANSHIP_MS.md,19,Both a & b (1)
answer_text,831,,831_SALESMANSHIP_MS.md,20,All of the above (1)
answer_text,831,,831_SALESMANSHIP_MS.md,21,Departmental store (1)
answer_text,831,,831_SALESMANSHIP_MS.md,22,Sales person workload (1)
answer_text,831,,831_SALESMANSHIP_MS.md,23,Sales Management (1)
answer_text,831,,831_SALESMANSHIP_MS.md,24,Budget Sales Quota Classification:- (2)
answer_text,831,,831_SALESMANSHIP_MS.md,25,Problems faced in managing territory: (2)
answer_text,831,,831_SALESMANSHIP_MS.md,26,First two stages of Motivation:- (2)
answer_text,831,,831_SALESMANSHIP_MS.md,38,Steps in territory planning:- (5)
answer_text,831,,831_SALESMANSHIP_MS.md,39,Components of Motivation:- (5)
answer_text,831,,831_SALESMANSHIP_MS.md,40,Non compensation rewards:- (5)
answer_text,831,,831_SALESMANSHIP_MS.md,41,Factors affecting sales structure:- (5)
answer_text,831,,831_SALESMANSHIP_MS.md,42,"Sales person’s job not over even after getting an order ,reasons are:- (5)"
mcq_key,804,,804_AUTOMOTIVE_MS.md,36,A
answer_text,804,,804_AUTOMOTIVE_MS.md,7,Hearing is simply the act of perceiving the sound by ear. Listening however is something (2)
answer_text,804,,804_AUTOMOTIVE_MS.md,8,Communication is the act of conveying meanings from one entity or group to another (2)
answer_text,804,,804_AUTOMOTIVE_MS.md,9,Good self-motivation tips and techniques are: (2)
answer_text,804,,804_AUTOMOTIVE_MS.md,10,The various benefits include the following: (2)
answer_text,804,,804_AUTOMOTIVE_MS.md,11,The skills used for promoting green economy are known as green skills. These skills are (2)
answer_text,804,,804_AUTOMOTIVE_MS.md,12,Engine control Module (1)
answer_text,804,,804_AUTOMOTIVE_MS.md,13,A (1)
answer_text,804,,804_AUTOMOTIVE_MS.md,14,Slip Joint (1)
mcq_key,825,,825_Shorthand_Engish_MS.md,11,A
answer_text,814,,814_INSURANCE_MS.md,7,State any two points of importance of being good listener for insurance agent. (2)
answer_text,814,,814_INSURANCE_MS.md,8,Briefly explain any two advantages of using spreadsheet in agent‟s office? (2)
answer_text,814,,814_INSURANCE_MS.md,9,How does planting a tree helps in sustaining environment? (2)
answer_text,814,,814_INSURANCE_MS.md,10,How does dreaming big counted as a factor of one‟s inspiration? (2)
answer_text,814,,814_INSURANCE_MS.md,11,Define the meaning of a business idea. (2)
answer_text,814,,814_INSURANCE_MS.md,14,The history of Fire Insurance can be traced to the ___Century. .( XVI) (1)
answer_text,814,,814_INSURANCE_MS.md,17,"If the property is damaged or loss occurs due to fire because of ________ act of the owner, (1)"
answer_text,814,,814_INSURANCE_MS.md,27,What does the word cumulative bonus means? (2)
answer_text,814,,814_INSURANCE_MS.md,28,State the importance of Certificate of insurance in case of motor vehicle? (2)
answer_text,814,,814_INSURANCE_MS.md,30,What is the meaning of word burglary? (2)
answer_text,814,,814_INSURANCE_MS.md,31,Briefly explain the circumstances under which principle of indemnity is not strictly (3)
answer_text,814,,814_INSURANCE_MS.md,32,State appoints of difference any three points of difference between life and general (3)
answer_text,814,,814_INSURANCE_MS.md,33,"Rishabh insured his factory for Rupees 5Lakh against fire. Due to fire, he suffered a loss of (3)"
answer_text,814,,814_INSURANCE_MS.md,40,Enumerate the procedures involved in settling Third Party Liability Claims. (5)
answer_text,814,,814_INSURANCE_MS.md,41,What is meant by term Sale contract in case of Marine Insurance? Briefly explain the three types of (5)
answer_text,814,,814_INSURANCE_MS.md,42,Briefly explain the features of Health insurance?
answer_text,814,,814_INSURANCE_MS.md,1,"seeking to understand a customer‟s need, 2. provide verbal and nonverbal feedback"
mcq_key,811,,811_BANKING_MS_T1.md,17,C
mcq_key,811,,811_BANKING_MS_T1.md,18,A
mcq_key,811,,811_BANKING_MS_T1.md,19,A
mcq_key,811,,811_BANKING_MS_T1.md,21,A
mcq_key,811,,811_BANKING_MS_T1.md,22,A
mcq_key,811,,811_BANKING_MS_T1.md,23,C
mcq_key,811,,811_BANKING_MS_T1.md,24,C
mcq_key,811,,811_BANKING_MS_T1.md,25,C
mcq_key,811,,811_BANKING_MS_T1.md,26,B
mcq_key,811,,811_BANKING_MS_T1.md,20,C
mcq_key,811,,811_BANKING_MS_T1.md,27,B
mcq_key,811,,811_BANKING_MS_T1.md,28,C
mcq_key,811,,811_BANKING_MS_T1.md,29,C
mcq_key,811,,811_BANKING_MS_T1.md,30,B
mcq_key,811,,811_BANKING_MS_T1.md,31,C
mcq_key,811,,811_BANKING_MS_T1.md,32,C
mcq_key,811,,811_BANKING_MS_T1.md,33,D
mcq_key,811,,811_BANKING_MS_T1.md,34,D
mcq_key,811,,811_BANKING_MS_T1.md,35,B
mcq_key,811,,811_BANKING_MS_T1.md,36,C
mcq_key,811,,811_BANKING_MS_T1.md,37,A
mcq_key,811,,811_BANKING_MS_T1.md,38,C
answer_text,825,,825_Shorthand_Engish_MS_T1.md,13,(iii)Recognition 1
answer_text,825,,825_Shorthand_Engish_MS_T1.md,14,(ii)For Ing 1
answer_text,825,,825_Shorthand_Engish_MS_T1.md,15,(iii)Disjoining the upward dash 1
answer_text,825,,825_Shorthand_Engish_MS_T1.md,16,(ii) N 1
answer_text,825,,825_Shorthand_Engish_MS_T1.md,17,(iii)Self 1
answer_text,825,,825_Shorthand_Engish_MS_T1.md,18,(i)Ings 1
answer_text,825,,825_Shorthand_Engish_MS_T1.md,19,(ii) Disjoined M 1
answer_text,825,,825_Shorthand_Engish_MS_T1.md,20,(ii)Fullness 1
answer_text,825,,825_Shorthand_Engish_MS_T1.md,21,(ii) Lessness 1
answer_text,825,,825_Shorthand_Engish_MS_T1.md,22,(iii) Ward 1
answer_text,825,,825_Shorthand_Engish_MS_T1.md,23,(ii) Sleeplessness 1
answer_text,825,,825_Shorthand_Engish_MS_T1.md,24,(iii) Ment 1
answer_text,825,,825_Shorthand_Engish_MS_T1.md,25,(i)Consonant J disjoined 1
answer_text,825,,825_Shorthand_Engish_MS_T1.md,26,(iii)On 1
answer_text,825,,825_Shorthand_Engish_MS_T1.md,27,"(i)A contraction is a short form containing not less than two strokes, in which one 1"
answer_text,825,,825_Shorthand_Engish_MS_T1.md,28,(iii)Dollar 1
answer_text,825,,825_Shorthand_Engish_MS_T1.md,29,(ii)Five per cent 1
answer_text,825,,825_Shorthand_Engish_MS_T1.md,30,(iii)Writing all the consonants/syllables 1
answer_text,825,,825_Shorthand_Engish_MS_T1.md,31,(iv)T 1
answer_text,825,,825_Shorthand_Engish_MS_T1.md,32,(ii) Having a varying vowel 1
answer_text,825,,825_Shorthand_Engish_MS_T1.md,33,(ii) To the opposite side of initial attachment 1
answer_text,825,,825_Shorthand_Engish_MS_T1.md,34,(iv) Attached N hook 1
answer_text,825,,825_Shorthand_Engish_MS_T1.md,35,(ii) Joined Stroke n 1
answer_text,825,,825_Shorthand_Engish_MS_T1.md,36,(ii) com 1
answer_text,825,,825_Shorthand_Engish_MS_T1.md,37,"(iii) ‘p’ halved for ‘d’, ‘n’ hook and ‘s’ circle 1"
answer_text,825,,825_Shorthand_Engish_MS_T1.md,38,(iii) Employing logogram finally 1
answer_text,807,,807_BEAUTY_WELLNESS_SQP_MS_T2.md,1,Show respect and courtesy to others.
answer_text,836,,836_LIBRARY_INFORMATION_SCIENCE_MS_T1.md,14,ANSWER: (C) Classification by Department 1
answer_text,836,,836_LIBRARY_INFORMATION_SCIENCE_MS_T1.md,15,ANSWER: (d) Number of Staff in the Library 1
answer_text,836,,836_LIBRARY_INFORMATION_SCIENCE_MS_T1.md,16,ANSWER: (c ) Revenue and Expenditure 1
answer_text,836,,836_LIBRARY_INFORMATION_SCIENCE_MS_T1.md,17,ANSWER: (a)Acquisition section 1
answer_text,836,,836_LIBRARY_INFORMATION_SCIENCE_MS_T1.md,18,ANSWER: (d)Staff 1
answer_text,836,,836_LIBRARY_INFORMATION_SCIENCE_MS_T1.md,19,"ANSWER: (d) Purchase, Gift and Exchange 1"
answer_text,836,,836_LIBRARY_INFORMATION_SCIENCE_MS_T1.md,20,ANSWER: (b) Common communication format
answer_text,836,,836_LIBRARY_INFORMATION_SCIENCE_MS_T1.md,21,ANSWER: (b)Semi colon (;) 1
answer_text,836,,836_LIBRARY_INFORMATION_SCIENCE_MS_T1.md,22,ANSWER: (d) Colon (:) 1
answer_text,836,,836_LIBRARY_INFORMATION_SCIENCE_MS_T1.md,23,ANSWER: (a)Feeding 1
answer_text,836,,836_LIBRARY_INFORMATION_SCIENCE_MS_T1.md,24,"ANSWER: (c) Class number, Book Number and Collection number 1"
answer_text,836,,836_LIBRARY_INFORMATION_SCIENCE_MS_T1.md,25,ANSWER(a) Author’s name 1
answer_text,836,,836_LIBRARY_INFORMATION_SCIENCE_MS_T1.md,26,ANSWER (b)Over line Book Number
answer_text,836,,836_LIBRARY_INFORMATION_SCIENCE_MS_T1.md,27,ANSWER: (a)Address 1
answer_text,836,,836_LIBRARY_INFORMATION_SCIENCE_MS_T1.md,28,ANSWER: (c )Both Author and Title are Known 1
answer_text,836,,836_LIBRARY_INFORMATION_SCIENCE_MS_T1.md,29,ANSWER: (a)Sears list of subject heading 1
answer_text,836,,836_LIBRARY_INFORMATION_SCIENCE_MS_T1.md,30,ANSWER: (a)Rule 21.6 1
answer_text,836,,836_LIBRARY_INFORMATION_SCIENCE_MS_T1.md,31,ANSWER: (b)Library of congress subject heading 1
answer_text,836,,836_LIBRARY_INFORMATION_SCIENCE_MS_T1.md,32,"ANSWER: (d) Specific entry, Common usage and Uniformity 1"
answer_text,836,,836_LIBRARY_INFORMATION_SCIENCE_MS_T1.md,33,ANSWER: (b)Notes field 1
answer_text,836,,836_LIBRARY_INFORMATION_SCIENCE_MS_T1.md,34,ANSWER: (c )24 characters 1
answer_text,836,,836_LIBRARY_INFORMATION_SCIENCE_MS_T1.md,35,ANSWER: (a)Weeded out 1
answer_text,836,,836_LIBRARY_INFORMATION_SCIENCE_MS_T1.md,36,ANSWER: (b)Stock verification 1
answer_text,836,,836_LIBRARY_INFORMATION_SCIENCE_MS_T1.md,37,ANSWER: (d) 20000 Volumes 1
answer_text,836,,836_LIBRARY_INFORMATION_SCIENCE_MS_T1.md,38,ANSWER: (a)5 Volumes per 1000 volumes of books consulted 1
answer_text,836,,836_LIBRARY_INFORMATION_SCIENCE_MS_T1.md,39,ANSWER: (b) 6” ×4” 1
answer_text,836,,836_LIBRARY_INFORMATION_SCIENCE_MS_T1.md,40,ANSWER: (d) Acquisition by exchange 1
answer_text,836,,836_LIBRARY_INFORMATION_SCIENCE_MS_T1.md,41,ANSWER: (a) 1923 1
answer_text,836,,836_LIBRARY_INFORMATION_SCIENCE_MS_T1.md,42,ANSWER: (b) 2XX 1
answer_text,836,,836_LIBRARY_INFORMATION_SCIENCE_MS_T1.md,43,ANSWER: (c) 12
answer_text,827,,827_AIR_CON_REFRI_MS_T2.md,14,Overload protection relays prevent motor damage by monitoring the current in the 1+1=2
answer_text,827,,827_AIR_CON_REFRI_MS_T2.md,15,A high pressure control is a switch which controls the high side pressure within certain 1+1=2
answer_text,827,,827_AIR_CON_REFRI_MS_T2.md,16,Relay is an electrical operated switch used to disconnect the starting winding or 1+1=2
answer_text,827,,827_AIR_CON_REFRI_MS_T2.md,17,Desirable properties of ideal refrigerant. 1/2X4=2
answer_text,827,,827_AIR_CON_REFRI_MS_T2.md,18,It is a switch which disconnects the electric supply when the oil pressure goes below 2
answer_text,827,,827_AIR_CON_REFRI_MS_T2.md,24,Gas Charging in the Machine follows the following steps. Before charging the machine 1/2X8=4
answer_text,834,,834_FOOD_NUTRITION_DIETETICS_MS_T1.md,1,O O O O 2 O O O O 3 O O O O
answer_text,834,,834_FOOD_NUTRITION_DIETETICS_MS_T1.md,7,O O O O 8 O O O O 9 O O O O
answer_text,834,,834_FOOD_NUTRITION_DIETETICS_MS_T1.md,28,O O O O 29 O O O O 30 O O O O
answer_text,834,,834_FOOD_NUTRITION_DIETETICS_MS_T1.md,37,O O O O 38 O O O O 39 O O O O
mcq_key,817,,817_Typography_Comp_Appl_SQP_MS_T1.md,13,B
mcq_key,817,,817_Typography_Comp_Appl_SQP_MS_T1.md,14,B
mcq_key,817,,817_Typography_Comp_Appl_SQP_MS_T1.md,15,C
mcq_key,817,,817_Typography_Comp_Appl_SQP_MS_T1.md,16,B
mcq_key,817,,817_Typography_Comp_Appl_SQP_MS_T1.md,17,C
mcq_key,817,,817_Typography_Comp_Appl_SQP_MS_T1.md,18,C
mcq_key,817,,817_Typography_Comp_Appl_SQP_MS_T1.md,19,B
mcq_key,817,,817_Typography_Comp_Appl_SQP_MS_T1.md,20,B
mcq_key,817,,817_Typography_Comp_Appl_SQP_MS_T1.md,21,A
mcq_key,817,,817_Typography_Comp_Appl_SQP_MS_T1.md,22,D
mcq_key,817,,817_Typography_Comp_Appl_SQP_MS_T1.md,23,B
mcq_key,817,,817_Typography_Comp_Appl_SQP_MS_T1.md,24,A
mcq_key,817,,817_Typography_Comp_Appl_SQP_MS_T1.md,25,B
mcq_key,817,,817_Typography_Comp_Appl_SQP_MS_T1.md,26,D
mcq_key,817,,817_Typography_Comp_Appl_SQP_MS_T1.md,27,A
mcq_key,817,,817_Typography_Comp_Appl_SQP_MS_T1.md,28,C
mcq_key,817,,817_Typography_Comp_Appl_SQP_MS_T1.md,29,B
mcq_key,817,,817_Typography_Comp_Appl_SQP_MS_T1.md,30,D
mcq_key,817,,817_Typography_Comp_Appl_SQP_MS_T1.md,31,B
mcq_key,817,,817_Typography_Comp_Appl_SQP_MS_T1.md,32,C
mcq_key,817,,817_Typography_Comp_Appl_SQP_MS_T1.md,33,D
mcq_key,817,,817_Typography_Comp_Appl_SQP_MS_T1.md,34,B
mcq_key,817,,817_Typography_Comp_Appl_SQP_MS_T1.md,35,C
mcq_key,817,,817_Typography_Comp_Appl_SQP_MS_T1.md,36,B
mcq_key,817,,817_Typography_Comp_Appl_SQP_MS_T1.md,37,B
mcq_key,817,,817_Typography_Comp_Appl_SQP_MS_T1.md,38,D
mcq_key,823,,823_COST_ACCOUNTING_MS_T1.md,15,B
mcq_key,823,,823_COST_ACCOUNTING_MS_T1.md,16,C
mcq_key,823,,823_COST_ACCOUNTING_MS_T1.md,18,B
mcq_key,823,,823_COST_ACCOUNTING_MS_T1.md,20,A
mcq_key,823,,823_COST_ACCOUNTING_MS_T1.md,21,D
mcq_key,823,,823_COST_ACCOUNTING_MS_T1.md,22,C
mcq_key,823,,823_COST_ACCOUNTING_MS_T1.md,23,A
mcq_key,823,,823_COST_ACCOUNTING_MS_T1.md,24,A
mcq_key,823,,823_COST_ACCOUNTING_MS_T1.md,25,D
mcq_key,823,,823_COST_ACCOUNTING_MS_T1.md,26,B
mcq_key,823,,823_COST_ACCOUNTING_MS_T1.md,27,C
mcq_key,823,,823_COST_ACCOUNTING_MS_T1.md,28,B
mcq_key,823,,823_COST_ACCOUNTING_MS_T1.md,29,B
mcq_key,823,,823_COST_ACCOUNTING_MS_T1.md,30,A
mcq_key,823,,823_COST_ACCOUNTING_MS_T1.md,31,C
mcq_key,823,,823_COST_ACCOUNTING_MS_T1.md,32,A
mcq_key,823,,823_COST_ACCOUNTING_MS_T1.md,33,A
mcq_key,823,,823_COST_ACCOUNTING_MS_T1.md,34,B
mcq_key,823,,823_COST_ACCOUNTING_MS_T1.md,35,C
mcq_key,823,,823_COST_ACCOUNTING_MS_T1.md,36,A
mcq_key,823,,823_COST_ACCOUNTING_MS_T1.md,37,A
mcq_key,823,,823_COST_ACCOUNTING_MS_T1.md,38,B
answer_text,824,,824_OfficeProc_MS_T1.md,13,Ans. (c) personality 1
answer_text,824,,824_OfficeProc_MS_T1.md,14,Ans. (c) Interpersonal 1
answer_text,824,,824_OfficeProc_MS_T1.md,15,Ans. (c) written 1
answer_text,824,,824_OfficeProc_MS_T1.md,16,Ans. (a) Inter- Departmental 1
answer_text,824,,824_OfficeProc_MS_T1.md,17,Ans. (b) sort 1
answer_text,824,,824_OfficeProc_MS_T1.md,18,Ans. (c) opening 1
answer_text,824,,824_OfficeProc_MS_T1.md,19,Ans. (c) date- stamped 1
answer_text,824,,824_OfficeProc_MS_T1.md,20,Ans. (a) record 1
answer_text,824,,824_OfficeProc_MS_T1.md,21,Ans. (c) Business Reply Service 1
answer_text,824,,824_OfficeProc_MS_T1.md,22,Ans. (a) Speed Post 1
answer_text,824,,824_OfficeProc_MS_T1.md,23,Ans. (c) Value Payable System 1
answer_text,824,,824_OfficeProc_MS_T1.md,24,Ans. (d) Record 1
answer_text,824,,824_OfficeProc_MS_T1.md,25,Ans. (c) Filing 1
answer_text,824,,824_OfficeProc_MS_T1.md,26,Ans. (b) Compactness 1
answer_text,824,,824_OfficeProc_MS_T1.md,27,Ans. (d) Chronological 1
answer_text,824,,824_OfficeProc_MS_T1.md,28,Ans. (b) Horizontal Filing 1
answer_text,824,,824_OfficeProc_MS_T1.md,29,Ans. (b) Microfilming 1
answer_text,824,,824_OfficeProc_MS_T1.md,30,Ans. (a) Indexing 1
answer_text,824,,824_OfficeProc_MS_T1.md,31,"Ans. (a) The cards may spoil because of frequent handling and, therefore, have to 1"
answer_text,824,,824_OfficeProc_MS_T1.md,32,Ans. (c) Tactfulness 1
answer_text,824,,824_OfficeProc_MS_T1.md,33,Ans. (a) Expressing his feelings about the stressful situation to the concerned 1
answer_text,824,,824_OfficeProc_MS_T1.md,34,Ans. (b) Franking Machine 1
answer_text,824,,824_OfficeProc_MS_T1.md,35,Ans. (a) Special Messenger 1
answer_text,824,,824_OfficeProc_MS_T1.md,36,Ans. (c) Geographical Classification 1
answer_text,824,,824_OfficeProc_MS_T1.md,37,Ans. (b) the dead records should be weeded out after completing the specific 1
answer_text,824,,824_OfficeProc_MS_T1.md,38,Ans. (c) Card Indexing 1
mcq_key,806,,806_TOURISM_MS_T1.md,32,D
mcq_key,806,,806_TOURISM_MS_T1.md,24,A
mcq_key,806,,806_TOURISM_MS_T1.md,25,A
mcq_key,806,,806_TOURISM_MS_T1.md,26,A
mcq_key,806,,806_TOURISM_MS_T1.md,27,A
mcq_key,806,,806_TOURISM_MS_T1.md,28,B
mcq_key,806,,806_TOURISM_MS_T1.md,29,A
mcq_key,806,,806_TOURISM_MS_T1.md,30,C
mcq_key,806,,806_TOURISM_MS_T1.md,31,A
mcq_key,806,,806_TOURISM_MS_T1.md,33,A
mcq_key,806,,806_TOURISM_MS_T1.md,34,B
mcq_key,806,,806_TOURISM_MS_T1.md,35,C
mcq_key,806,,806_TOURISM_MS_T1.md,36,B
mcq_key,806,,806_TOURISM_MS_T1.md,37,A
mcq_key,806,,806_TOURISM_MS_T1.md,38,D
answer_text,819,,819_ELECTRICAL_TECHNOLOGY_MS_T1.md,13,Ans- (B) Electromagnetic Induction. 1
answer_text,819,,819_ELECTRICAL_TECHNOLOGY_MS_T1.md,14,Ans- (A) Root mean square. 1
answer_text,819,,819_ELECTRICAL_TECHNOLOGY_MS_T1.md,15,Ans- (B) Step down transformer 1
